oftic,TICKER,CUSIP,CNAME,STATPERS,MEASURE,FPI,MEANEST,STDEV,FPEDATS,ACTUAL,ANNDATS_ACT
ABT,ABT,00282410,ABBOTT LABS,2006-12-14,EPS,6,0.74,0.01,2006-12-31,0.75,2007-01-24
ABT,ABT,00282410,ABBOTT LABS,2007-01-18,EPS,6,0.74,0.01,2006-12-31,0.75,2007-01-24
ABT,ABT,00282410,ABBOTT LABS,2007-02-15,EPS,6,0.53,0.01,2007-03-31,0.55,2007-04-18
ABT,ABT,00282410,ABBOTT LABS,2007-03-15,EPS,6,0.53,0.01,2007-03-31,0.55,2007-04-18
ABT,ABT,00282410,ABBOTT LABS,2007-04-19,EPS,6,0.68,0.01,2007-06-30,0.69,2007-07-18
ABT,ABT,00282410,ABBOTT LABS,2007-05-17,EPS,6,0.68,0.01,2007-06-30,0.69,2007-07-18
ABT,ABT,00282410,ABBOTT LABS,2007-06-14,EPS,6,0.68,0.01,2007-06-30,0.69,2007-07-18
ABT,ABT,00282410,ABBOTT LABS,2007-07-19,EPS,6,0.66,0.01,2007-09-30,0.67,2007-10-17
ABT,ABT,00282410,ABBOTT LABS,2007-08-16,EPS,6,0.66,0.01,2007-09-30,0.67,2007-10-17
ABT,ABT,00282410,ABBOTT LABS,2007-09-20,EPS,6,0.66,0.01,2007-09-30,0.67,2007-10-17
ABT,ABT,00282410,ABBOTT LABS,2007-10-18,EPS,6,0.92,0.02,2007-12-31,0.93,2008-01-23
ABT,ABT,00282410,ABBOTT LABS,2007-11-15,EPS,6,0.92,0.02,2007-12-31,0.93,2008-01-23
ABT,ABT,00282410,ABBOTT LABS,2007-12-20,EPS,6,0.92,0.02,2007-12-31,0.93,2008-01-23
ABT,ABT,00282410,ABBOTT LABS,2008-01-17,EPS,6,0.92,0.02,2007-12-31,0.93,2008-01-23
ABT,ABT,00282410,ABBOTT LABS,2008-02-14,EPS,6,0.62,0.01,2008-03-31,0.63,2008-04-16
ABT,ABT,00282410,ABBOTT LABS,2008-03-20,EPS,6,0.62,0.01,2008-03-31,0.63,2008-04-16
ABT,ABT,00282410,ABBOTT LABS,2008-04-17,EPS,6,0.79,0.01,2008-06-30,0.84,2008-07-16
ABT,ABT,00282410,ABBOTT LABS,2008-05-15,EPS,6,0.79,0.01,2008-06-30,0.84,2008-07-16
ABT,ABT,00282410,ABBOTT LABS,2008-06-19,EPS,6,0.79,0.01,2008-06-30,0.84,2008-07-16
ABT,ABT,00282410,ABBOTT LABS,2008-07-17,EPS,6,0.77,0.01,2008-09-30,0.79,2008-10-15
ABT,ABT,00282410,ABBOTT LABS,2008-08-14,EPS,6,0.77,0.01,2008-09-30,0.79,2008-10-15
ABT,ABT,00282410,ABBOTT LABS,2008-09-18,EPS,6,0.77,0.01,2008-09-30,0.79,2008-10-15
ABT,ABT,00282410,ABBOTT LABS,2008-10-16,EPS,6,1.06,0.02,2008-12-31,1.06,2009-01-21
ABT,ABT,00282410,ABBOTT LABS,2008-11-20,EPS,6,1.06,0.01,2008-12-31,1.06,2009-01-21
ABT,ABT,00282410,ABBOTT LABS,2008-12-18,EPS,6,1.06,0.01,2008-12-31,1.06,2009-01-21
ABT,ABT,00282410,ABBOTT LABS,2009-01-15,EPS,6,1.06,0.01,2008-12-31,1.06,2009-01-21
ABT,ABT,00282410,ABBOTT LABS,2009-02-19,EPS,6,0.7,0.01,2009-03-31,0.73,2009-04-15
ABT,ABT,00282410,ABBOTT LABS,2009-03-19,EPS,6,0.7,0.01,2009-03-31,0.73,2009-04-15
ABT,ABT,00282410,ABBOTT LABS,2009-04-16,EPS,6,0.88,0.01,2009-06-30,0.89,2009-07-15
ABT,ABT,00282410,ABBOTT LABS,2009-05-14,EPS,6,0.88,0.01,2009-06-30,0.89,2009-07-15
ABT,ABT,00282410,ABBOTT LABS,2009-06-18,EPS,6,0.88,0.01,2009-06-30,0.89,2009-07-15
ABT,ABT,00282410,ABBOTT LABS,2009-07-16,EPS,6,0.9,0.01,2009-09-30,0.92,2009-10-14
ABT,ABT,00282410,ABBOTT LABS,2009-08-20,EPS,6,0.9,0.01,2009-09-30,0.92,2009-10-14
ABT,ABT,00282410,ABBOTT LABS,2009-09-17,EPS,6,0.9,0.01,2009-09-30,0.92,2009-10-14
ABT,ABT,00282410,ABBOTT LABS,2009-10-15,EPS,6,1.17,0.01,2009-12-31,1.18,2010-01-27
ABT,ABT,00282410,ABBOTT LABS,2009-11-19,EPS,6,1.17,0.01,2009-12-31,1.18,2010-01-27
ABT,ABT,00282410,ABBOTT LABS,2009-12-17,EPS,6,1.17,0.01,2009-12-31,1.18,2010-01-27
ABT,ABT,00282410,ABBOTT LABS,2010-01-14,EPS,6,1.17,0.01,2009-12-31,1.18,2010-01-27
ABT,ABT,00282410,ABBOTT LABS,2010-02-18,EPS,6,0.81,0.01,2010-03-31,0.81,2010-04-21
ABT,ABT,00282410,ABBOTT LABS,2010-03-18,EPS,6,0.8,0.01,2010-03-31,0.81,2010-04-21
ABT,ABT,00282410,ABBOTT LABS,2010-04-15,EPS,6,0.8,0.01,2010-03-31,0.81,2010-04-21
ABT,ABT,00282410,ABBOTT LABS,2010-05-20,EPS,6,1,0.02,2010-06-30,1.01,2010-07-21
ABT,ABT,00282410,ABBOTT LABS,2010-06-17,EPS,6,1,0.01,2010-06-30,1.01,2010-07-21
ABT,ABT,00282410,ABBOTT LABS,2010-07-15,EPS,6,1,0.01,2010-06-30,1.01,2010-07-21
ABT,ABT,00282410,ABBOTT LABS,2010-08-19,EPS,6,1.04,0.01,2010-09-30,1.05,2010-10-20
ABT,ABT,00282410,ABBOTT LABS,2010-09-16,EPS,6,1.04,0.01,2010-09-30,1.05,2010-10-20
ABT,ABT,00282410,ABBOTT LABS,2010-10-14,EPS,6,1.04,0.01,2010-09-30,1.05,2010-10-20
ABT,ABT,00282410,ABBOTT LABS,2010-11-18,EPS,6,1.29,0.03,2010-12-31,1.3,2011-01-26
ABT,ABT,00282410,ABBOTT LABS,2010-12-16,EPS,6,1.29,0.03,2010-12-31,1.3,2011-01-26
ABT,ABT,00282410,ABBOTT LABS,2011-01-20,EPS,6,1.29,0.03,2010-12-31,1.3,2011-01-26
ABT,ABT,00282410,ABBOTT LABS,2011-02-17,EPS,6,0.91,0.03,2011-03-31,0.91,2011-04-20
ABT,ABT,00282410,ABBOTT LABS,2011-03-17,EPS,6,0.91,0.03,2011-03-31,0.91,2011-04-20
ABT,ABT,00282410,ABBOTT LABS,2011-04-14,EPS,6,0.9,0.01,2011-03-31,0.91,2011-04-20
ABT,ABT,00282410,ABBOTT LABS,2011-05-19,EPS,6,1.11,0.01,2011-06-30,1.12,2011-07-20
ABT,ABT,00282410,ABBOTT LABS,2011-06-16,EPS,6,1.11,0.01,2011-06-30,1.12,2011-07-20
ABT,ABT,00282410,ABBOTT LABS,2011-07-14,EPS,6,1.11,0.01,2011-06-30,1.12,2011-07-20
ABT,ABT,00282410,ABBOTT LABS,2011-08-18,EPS,6,1.17,0.01,2011-09-30,1.18,2011-10-19
ABT,ABT,00282410,ABBOTT LABS,2011-09-15,EPS,6,1.17,0.01,2011-09-30,1.18,2011-10-19
ABT,ABT,00282410,ABBOTT LABS,2011-10-20,EPS,6,1.44,0.02,2011-12-31,1.45,2012-01-25
ABT,ABT,00282410,ABBOTT LABS,2011-11-17,EPS,6,1.44,0.02,2011-12-31,1.45,2012-01-25
ABT,ABT,00282410,ABBOTT LABS,2011-12-15,EPS,6,1.43,0.02,2011-12-31,1.45,2012-01-25
ABT,ABT,00282410,ABBOTT LABS,2012-01-19,EPS,6,1.43,0.02,2011-12-31,1.45,2012-01-25
ABT,ABT,00282410,ABBOTT LABS,2012-02-16,EPS,6,0.99,0.02,2012-03-31,1.03,2012-04-18
ABT,ABT,00282410,ABBOTT LABS,2012-03-15,EPS,6,0.99,0.02,2012-03-31,1.03,2012-04-18
ABT,ABT,00282410,ABBOTT LABS,2012-04-19,EPS,6,1.21,0.02,2012-06-30,1.23,2012-07-18
ABT,ABT,00282410,ABBOTT LABS,2012-05-17,EPS,6,1.22,0.01,2012-06-30,1.23,2012-07-18
ABT,ABT,00282410,ABBOTT LABS,2012-06-14,EPS,6,1.22,0.01,2012-06-30,1.23,2012-07-18
ABT,ABT,00282410,ABBOTT LABS,2012-07-19,EPS,6,1.28,0.01,2012-09-30,1.3,2012-10-17
ABT,ABT,00282410,ABBOTT LABS,2012-08-16,EPS,6,1.28,0.01,2012-09-30,1.3,2012-10-17
ABT,ABT,00282410,ABBOTT LABS,2012-09-20,EPS,6,1.28,0.01,2012-09-30,1.3,2012-10-17
ABT,ABT,00282410,ABBOTT LABS,2012-10-18,EPS,6,1.51,0.02,2012-12-31,1.51,2013-01-23
ABT,ABT,00282410,ABBOTT LABS,2012-11-15,EPS,6,1.5,0.01,2012-12-31,1.51,2013-01-23
ABT,ABT,00282410,ABBOTT LABS,2012-12-20,EPS,6,1.5,0.02,2012-12-31,1.51,2013-01-23
ABT,ABT,00282410,ABBOTT LABS,2013-01-17,EPS,6,1.5,0.02,2012-12-31,1.51,2013-01-23
ABT,ABT,00282410,ABBOTT LABS,2013-02-14,EPS,6,0.41,0.01,2013-03-31,0.42,2013-04-17
ABT,ABT,00282410,ABBOTT LABS,2013-03-14,EPS,6,0.41,0.01,2013-03-31,0.42,2013-04-17
ABT,ABT,00282410,ABBOTT LABS,2013-04-18,EPS,6,0.44,0.01,2013-06-30,0.46,2013-07-17
ABT,ABT,00282410,ABBOTT LABS,2013-05-16,EPS,6,0.44,0,2013-06-30,0.46,2013-07-17
ABT,ABT,00282410,ABBOTT LABS,2013-06-20,EPS,6,0.44,0.01,2013-06-30,0.46,2013-07-17
ABT,ABT,00282410,ABBOTT LABS,2013-07-18,EPS,6,0.52,0.01,2013-09-30,0.55,2013-10-16
ABT,ABT,00282410,ABBOTT LABS,2013-08-15,EPS,6,0.52,0.01,2013-09-30,0.55,2013-10-16
ABT,ABT,00282410,ABBOTT LABS,2013-09-19,EPS,6,0.52,0.01,2013-09-30,0.55,2013-10-16
ABT,ABT,00282410,ABBOTT LABS,2013-10-17,EPS,6,0.59,0.02,2013-12-31,0.58,2014-01-22
ABT,ABT,00282410,ABBOTT LABS,2013-11-14,EPS,6,0.58,0.01,2013-12-31,0.58,2014-01-22
ABT,ABT,00282410,ABBOTT LABS,2013-12-19,EPS,6,0.58,0.01,2013-12-31,0.58,2014-01-22
ABT,ABT,00282410,ABBOTT LABS,2014-01-16,EPS,6,0.58,0.01,2013-12-31,0.58,2014-01-22
ABT,ABT,00282410,ABBOTT LABS,2014-02-20,EPS,6,0.36,0.01,2014-03-31,0.41,2014-04-16
ABT,ABT,00282410,ABBOTT LABS,2014-03-20,EPS,6,0.36,0.01,2014-03-31,0.41,2014-04-16
ABT,ABT,00282410,ABBOTT LABS,2014-04-17,EPS,6,0.51,0.01,2014-06-30,0.54,2014-07-16
ABT,ABT,00282410,ABBOTT LABS,2014-05-15,EPS,6,0.51,0.01,2014-06-30,0.54,2014-07-16
ABT,ABT,00282410,ABBOTT LABS,2014-06-19,EPS,6,0.51,0.01,2014-06-30,0.54,2014-07-16
ABT,ABT,00282410,ABBOTT LABS,2014-07-17,EPS,6,0.59,0.03,2014-09-30,0.62,2014-10-22
ABT,ABT,00282410,ABBOTT LABS,2014-08-14,EPS,6,0.59,0.03,2014-09-30,0.62,2014-10-22
ABT,ABT,00282410,ABBOTT LABS,2014-09-18,EPS,6,0.59,0.03,2014-09-30,0.62,2014-10-22
ABT,ABT,00282410,ABBOTT LABS,2014-10-16,EPS,6,0.59,0.03,2014-09-30,0.62,2014-10-22
ABT,ABT,00282410,ABBOTT LABS,2014-11-20,EPS,6,0.69,0.01,2014-12-31,0.71,2015-01-29
ABT,ABT,00282410,ABBOTT LABS,2014-12-18,EPS,6,0.69,0.01,2014-12-31,0.71,2015-01-29
ABT,ABT,00282410,ABBOTT LABS,2015-01-15,EPS,6,0.68,0.02,2014-12-31,0.71,2015-01-29
ABT,ABT,00282410,ABBOTT LABS,2015-02-19,EPS,6,0.42,0.01,2015-03-31,0.47,2015-04-22
ABT,ABT,00282410,ABBOTT,2015-03-19,EPS,6,0.42,0.01,2015-03-31,0.47,2015-04-22
ABT,ABT,00282410,ABBOTT,2015-04-16,EPS,6,0.42,0.01,2015-03-31,0.47,2015-04-22
ABT,ABT,00282410,ABBOTT,2015-05-14,EPS,6,0.5,0,2015-06-30,0.52,2015-07-22
ABT,ABT,00282410,ABBOTT,2015-06-18,EPS,6,0.5,0.01,2015-06-30,0.52,2015-07-22
ABT,ABT,00282410,ABBOTT,2015-07-16,EPS,6,0.5,0,2015-06-30,0.52,2015-07-22
ABT,ABT,00282410,ABBOTT,2015-08-20,EPS,6,0.54,0.01,2015-09-30,0.54,2015-10-21
ABT,ABT,00282410,ABBOTT,2015-09-17,EPS,6,0.54,0.01,2015-09-30,0.54,2015-10-21
ABT,ABT,00282410,ABBOTT,2015-10-15,EPS,6,0.53,0.01,2015-09-30,0.54,2015-10-21
ABT,ABT,00282410,ABBOTT,2015-11-19,EPS,6,0.61,0.01,2015-12-31,0.62,2016-01-28
ABT,ABT,00282410,ABBOTT,2015-12-17,EPS,6,0.61,0.01,2015-12-31,0.62,2016-01-28
ABT,ABT,00282410,ABBOTT,2016-01-14,EPS,6,0.61,0.01,2015-12-31,0.62,2016-01-28
ABT,ABT,00282410,ABBOTT,2016-02-18,EPS,6,0.39,0.01,2016-03-31,0.41,2016-04-20
ABT,ABT,00282410,ABBOTT,2016-03-17,EPS,6,0.39,0.01,2016-03-31,0.41,2016-04-20
ABT,ABT,00282410,ABBOTT,2016-04-14,EPS,6,0.39,0.01,2016-03-31,0.41,2016-04-20
ABT,ABT,00282410,ABBOTT,2016-05-19,EPS,6,0.53,0.01,2016-06-30,0.55,2016-07-20
ABT,ABT,00282410,ABBOTT,2016-06-16,EPS,6,0.53,0.01,2016-06-30,0.55,2016-07-20
ABT,ABT,00282410,ABBOTT,2016-07-14,EPS,6,0.53,0.01,2016-06-30,0.55,2016-07-20
ABT,ABT,00282410,ABBOTT,2016-08-18,EPS,6,0.58,0.01,2016-09-30,0.59,2016-10-19
ABT,ABT,00282410,ABBOTT,2016-09-15,EPS,6,0.58,0.01,2016-09-30,0.59,2016-10-19
ABT,ABT,00282410,ABBOTT,2016-10-20,EPS,6,0.65,0.01,2016-12-31,0.65,2017-01-25
ABT,ABT,00282410,ABBOTT,2016-11-17,EPS,6,0.65,0.01,2016-12-31,0.65,2017-01-25
ABT,ABT,00282410,ABBOTT,2016-12-15,EPS,6,0.65,0.01,2016-12-31,0.65,2017-01-25
ABT,ABT,00282410,ABBOTT,2017-01-19,EPS,6,0.65,0.01,2016-12-31,0.65,2017-01-25
ABT,ABT,00282410,ABBOTT,2017-02-16,EPS,6,0.43,0,2017-03-31,0.48,2017-04-19
ABT,ABT,00282410,ABBOTT,2017-03-16,EPS,6,0.43,0,2017-03-31,0.48,2017-04-19
ABT,ABT,00282410,ABBOTT,2017-04-20,EPS,6,0.6,0,2017-06-30,0.62,2017-07-20
ABT,ABT,00282410,ABBOTT,2017-05-18,EPS,6,0.6,0.01,2017-06-30,0.62,2017-07-20
ABT,ABT,00282410,ABBOTT,2017-06-15,EPS,6,0.6,0.01,2017-06-30,0.62,2017-07-20
ABT,ABT,00282410,ABBOTT,2017-07-20,EPS,6,0.66,0.02,2017-09-30,0.66,2017-10-18
ABT,ABT,00282410,ABBOTT,2017-08-17,EPS,6,0.65,0.01,2017-09-30,0.66,2017-10-18
ABT,ABT,00282410,ABBOTT,2017-09-14,EPS,6,0.65,0.01,2017-09-30,0.66,2017-10-18
ABT,ABT,00282410,ABBOTT,2017-10-19,EPS,6,0.73,0.01,2017-12-31,0.74,2018-01-24
ABT,ABT,00282410,ABBOTT,2017-11-16,EPS,6,0.73,0.01,2017-12-31,0.74,2018-01-24
ABT,ABT,00282410,ABBOTT,2017-12-14,EPS,6,0.73,0.01,2017-12-31,0.74,2018-01-24
ABT,ABT,00282410,ABBOTT,2018-01-18,EPS,6,0.73,0.01,2017-12-31,0.74,2018-01-24
ABT,ABT,00282410,ABBOTT,2018-02-15,EPS,6,0.58,0.01,2018-03-31,0.59,2018-04-18
ABT,ABT,00282410,ABBOTT,2018-03-15,EPS,6,0.58,0.01,2018-03-31,0.59,2018-04-18
ABT,ABT,00282410,ABBOTT,2018-04-19,EPS,6,0.71,0.01,2018-06-30,0.73,2018-07-18
ABT,ABT,00282410,ABBOTT,2018-05-17,EPS,6,0.71,0.01,2018-06-30,0.73,2018-07-18
ABT,ABT,00282410,ABBOTT,2018-06-14,EPS,6,0.71,0.01,2018-06-30,0.73,2018-07-18
ABT,ABT,00282410,ABBOTT,2018-07-19,EPS,6,0.75,0.01,2018-09-30,0.75,2018-10-17
ABT,ABT,00282410,ABBOTT,2018-08-16,EPS,6,0.75,0.01,2018-09-30,0.75,2018-10-17
ABT,ABT,00282410,ABBOTT,2018-09-20,EPS,6,0.75,0.01,2018-09-30,0.75,2018-10-17
ABT,ABT,00282410,ABBOTT,2018-10-18,EPS,6,0.81,0.01,2018-12-31,0.81,2019-01-23
ABT,ABT,00282410,ABBOTT,2018-11-15,EPS,6,0.81,0.01,2018-12-31,0.81,2019-01-23
ABT,ABT,00282410,ABBOTT,2018-12-20,EPS,6,0.81,0.01,2018-12-31,0.81,2019-01-23
ABT,ABT,00282410,ABBOTT,2019-01-17,EPS,6,0.81,0.01,2018-12-31,0.81,2019-01-23
ABT,ABT,00282410,ABBOTT,2019-02-14,EPS,6,0.61,0.01,2019-03-31,0.63,2019-04-17
ABT,ABT,00282410,ABBOTT,2019-03-14,EPS,6,0.61,0.01,2019-03-31,0.63,2019-04-17
ABT,ABT,00282410,ABBOTT,2019-04-18,EPS,6,0.8,0.01,2019-06-30,0.82,2019-07-17
ABT,ABT,00282410,ABBOTT,2019-05-16,EPS,6,0.8,0.01,2019-06-30,0.82,2019-07-17
ABT,ABT,00282410,ABBOTT,2019-06-20,EPS,6,0.8,0.01,2019-06-30,0.82,2019-07-17
ABT,ABT,00282410,ABBOTT,2019-07-18,EPS,6,0.84,0.01,2019-09-30,0.84,2019-10-16
ABT,ABT,00282410,ABBOTT,2019-08-15,EPS,6,0.84,0.01,2019-09-30,0.84,2019-10-16
ABT,ABT,00282410,ABBOTT,2019-09-19,EPS,6,0.84,0,2019-09-30,0.84,2019-10-16
ABT,ABT,00282410,ABBOTT,2019-10-17,EPS,6,0.95,0.01,2019-12-31,0.95,2020-01-22
ABT,ABT,00282410,ABBOTT,2019-11-14,EPS,6,0.95,0,2019-12-31,0.95,2020-01-22
ABT,ABT,00282410,ABBOTT,2019-12-19,EPS,6,0.95,0,2019-12-31,0.95,2020-01-22
ABT,ABT,00282410,ABBOTT,2020-01-16,EPS,6,0.95,0,2019-12-31,0.95,2020-01-22
ABT,ABT,00282410,ABBOTT,2020-02-20,EPS,6,0.71,0.01,2020-03-31,0.65,2020-04-16
ABT,ABT,00282410,ABBOTT,2020-03-19,EPS,6,0.71,0.01,2020-03-31,0.65,2020-04-16
ABT,ABT,00282410,ABBOTT,2020-04-16,EPS,6,0.43,0.21,2020-06-30,0.57,2020-07-16
ABT,ABT,00282410,ABBOTT,2020-05-14,EPS,6,0.41,0.07,2020-06-30,0.57,2020-07-16
ABT,ABT,00282410,ABBOTT,2020-06-18,EPS,6,0.41,0.07,2020-06-30,0.57,2020-07-16
ABT,ABT,00282410,ABBOTT,2020-07-16,EPS,6,0.82,0.07,2020-09-30,0.98,2020-10-21
ABT,ABT,00282410,ABBOTT,2020-08-20,EPS,6,0.89,0.03,2020-09-30,0.98,2020-10-21
ABT,ABT,00282410,ABBOTT,2020-09-17,EPS,6,0.89,0.03,2020-09-30,0.98,2020-10-21
ABT,ABT,00282410,ABBOTT,2020-10-15,EPS,6,0.9,0.03,2020-09-30,0.98,2020-10-21
ABT,ABT,00282410,ABBOTT,2020-11-19,EPS,6,1.35,0.02,2020-12-31,1.45,2021-01-27
ABT,ABT,00282410,ABBOTT,2020-12-17,EPS,6,1.35,0.02,2020-12-31,1.45,2021-01-27
ABT,ABT,00282410,ABBOTT,2021-01-14,EPS,6,1.35,0.02,2020-12-31,1.45,2021-01-27
ABT,ABT,00282410,ABBOTT,2021-02-18,EPS,6,1.28,0.09,2021-03-31,1.32,2021-04-20
ABT,ABT,00282410,ABBOTT,2021-03-18,EPS,6,1.28,0.09,2021-03-31,1.32,2021-04-20
ABT,ABT,00282410,ABBOTT,2021-04-15,EPS,6,1.27,0.08,2021-03-31,1.32,2021-04-20
ABT,ABT,00282410,ABBOTT,2021-05-20,EPS,6,1.23,0.05,2021-06-30,1.17,2021-07-22
ABT,ABT,00282410,ABBOTT,2021-06-17,EPS,6,1.02,0.03,2021-06-30,1.17,2021-07-22
ABT,ABT,00282410,ABBOTT,2021-07-15,EPS,6,1.02,0.03,2021-06-30,1.17,2021-07-22
ABT,ABT,00282410,ABBOTT,2021-08-19,EPS,6,0.93,0.02,2021-09-30,1.4,2021-10-20
ABT,ABT,00282410,ABBOTT,2021-09-16,EPS,6,0.93,0.02,2021-09-30,1.4,2021-10-20
ABT,ABT,00282410,ABBOTT,2021-10-14,EPS,6,0.94,0.06,2021-09-30,1.4,2021-10-20
ABT,ABT,00282410,ABBOTT,2021-11-18,EPS,6,1.17,0.04,2021-12-31,1.32,2022-01-26
ABT,ABT,00282410,ABBOTT,2021-12-16,EPS,6,1.18,0.05,2021-12-31,1.32,2022-01-26
ABT,ABT,00282410,ABBOTT,2022-01-20,EPS,6,1.21,0.07,2021-12-31,1.32,2022-01-26
ABT,ABT,00282410,ABBOTT,2022-02-17,EPS,6,1.48,0.05,2022-03-31,1.73,2022-04-20
ABT,ABT,00282410,ABBOTT,2022-03-17,EPS,6,1.48,0.05,2022-03-31,1.73,2022-04-20
ABT,ABT,00282410,ABBOTT,2022-04-14,EPS,6,1.47,0.05,2022-03-31,1.73,2022-04-20
ABT,ABT,00282410,ABBOTT,2022-05-19,EPS,6,1.12,0.1,2022-06-30,1.43,2022-07-20
ABT,ABT,00282410,ABBOTT,2022-06-16,EPS,6,1.11,0.09,2022-06-30,1.43,2022-07-20
ABT,ABT,00282410,ABBOTT,2022-07-14,EPS,6,1.13,0.09,2022-06-30,1.43,2022-07-20
ABT,ABT,00282410,ABBOTT,2022-08-18,EPS,6,0.93,0.07,2022-09-30,1.15,2022-10-19
ABT,ABT,00282410,ABBOTT,2022-09-15,EPS,6,0.93,0.07,2022-09-30,1.15,2022-10-19
ABT,ABT,00282410,ABBOTT,2022-10-20,EPS,6,0.93,0.06,2022-12-31,1.03,2023-01-25
ABT,ABT,00282410,ABBOTT,2022-11-17,EPS,6,0.91,0.04,2022-12-31,1.03,2023-01-25
ABT,ABT,00282410,ABBOTT,2022-12-15,EPS,6,0.91,0.04,2022-12-31,1.03,2023-01-25
ABT,ABT,00282410,ABBOTT,2023-01-19,EPS,6,0.91,0.05,2022-12-31,1.03,2023-01-25
ABT,ABT,00282410,ABBOTT,2023-02-16,EPS,6,0.99,0.02,2023-03-31,1.03,2023-04-19
ABT,ABT,00282410,ABBOTT,2023-03-16,EPS,6,0.99,0.02,2023-03-31,1.03,2023-04-19
ABT,ABT,00282410,ABBOTT,2023-04-20,EPS,6,1.05,0.02,2023-06-30,1.08,2023-07-20
ABT,ABT,00282410,ABBOTT,2023-05-18,EPS,6,1.05,0.02,2023-06-30,1.08,2023-07-20
ABT,ABT,00282410,ABBOTT,2023-06-15,EPS,6,1.05,0.02,2023-06-30,1.08,2023-07-20
ABT,ABT,00282410,ABBOTT,2023-07-20,EPS,6,1.11,0.02,2023-09-30,1.14,2023-10-18
ABT,ABT,00282410,ABBOTT,2023-08-17,EPS,6,1.1,0.01,2023-09-30,1.14,2023-10-18
ABT,ABT,00282410,ABBOTT,2023-09-14,EPS,6,1.1,0.01,2023-09-30,1.14,2023-10-18
ABT,ABT,00282410,ABBOTT,2023-10-19,EPS,6,1.19,0.01,2023-12-31,1.19,2024-01-24
ABT,ABT,00282410,ABBOTT,2023-11-16,EPS,6,1.19,0.01,2023-12-31,1.19,2024-01-24
ABT,ABT,00282410,ABBOTT,2023-12-14,EPS,6,1.19,0,2023-12-31,1.19,2024-01-24
HON,ALD,43851610,HONEYWELL INTL,1999-12-16,EPS,6,0.72,0.03,1999-12-31,0.78,2000-01-19
HON,ALD,43851610,HONEYWELL INTL,2000-01-20,EPS,6,0.64,0.03,2000-03-31,0.63,2000-04-13
HON,ALD,43851610,HONEYWELL INTL,2000-02-17,EPS,6,0.63,0.02,2000-03-31,0.63,2000-04-13
HON,ALD,43851610,HONEYWELL INTL,2000-03-16,EPS,6,0.62,0.01,2000-03-31,0.63,2000-04-13
HON,ALD,43851610,HONEYWELL INTL,2000-04-20,EPS,6,0.77,0.01,2000-06-30,0.75,2000-07-18
HON,ALD,43851610,HONEYWELL INTL,2000-05-18,EPS,6,0.77,0.01,2000-06-30,0.75,2000-07-18
HON,ALD,43851610,HONEYWELL INTL,2000-06-15,EPS,6,0.77,0.01,2000-06-30,0.75,2000-07-18
HON,ALD,43851610,HONEYWELL INTL,2000-07-20,EPS,6,0.76,0.01,2000-09-30,0.76,2000-10-17
HON,ALD,43851610,HONEYWELL INTL,2000-08-17,EPS,6,0.77,0.02,2000-09-30,0.76,2000-10-17
HON,ALD,43851610,HONEYWELL INTL,2000-09-14,EPS,6,0.76,0.02,2000-09-30,0.76,2000-10-17
HON,ALD,43851610,HONEYWELL INTL,2000-10-19,EPS,6,0.86,0.03,2000-12-31,0.7,2001-01-26
HON,ALD,43851610,HONEYWELL INTL,2000-11-16,EPS,6,0.87,0.02,2000-12-31,0.7,2001-01-26
HON,ALD,43851610,HONEYWELL INTL,2000-12-14,EPS,6,0.71,0.01,2000-12-31,0.7,2001-01-26
HON,ALD,43851610,HONEYWELL INTL,2001-01-18,EPS,6,0.71,0.01,2000-12-31,0.7,2001-01-26
HON,ALD,43851610,HONEYWELL INTL,2001-02-15,EPS,6,0.65,0.05,2001-03-31,0.51,2001-04-20
HON,ALD,43851610,HONEYWELL INTL,2001-03-15,EPS,6,0.65,0.05,2001-03-31,0.51,2001-04-20
HON,ALD,43851610,HONEYWELL INTL,2001-04-19,EPS,6,0.62,0.06,2001-03-31,0.51,2001-04-20
HON,ALD,43851610,HONEYWELL INTL,2001-05-17,EPS,6,0.67,0.05,2001-06-30,0.55,2001-07-24
HON,ALD,43851610,HONEYWELL INTL,2001-06-14,EPS,6,0.66,0.04,2001-06-30,0.55,2001-07-24
HON,ALD,43851610,HONEYWELL INTL,2001-07-19,EPS,6,0.53,0.02,2001-06-30,0.55,2001-07-24
HON,ALD,43851610,HONEYWELL INTL,2001-08-16,EPS,6,0.53,0.02,2001-09-30,0.44,2001-10-24
HON,ALD,43851610,HONEYWELL INTL,2001-09-20,EPS,6,0.43,0.01,2001-09-30,0.44,2001-10-24
HON,ALD,43851610,HONEYWELL INTL,2001-10-18,EPS,6,0.44,0.01,2001-09-30,0.44,2001-10-24
HON,ALD,43851610,HONEYWELL INTL,2001-11-15,EPS,6,0.54,0.02,2001-12-31,0.55,2002-01-29
HON,ALD,43851610,HONEYWELL INTL,2001-12-20,EPS,6,0.54,0.02,2001-12-31,0.55,2002-01-29
HON,ALD,43851610,HONEYWELL INTL,2002-01-17,EPS,6,0.54,0.02,2001-12-31,0.55,2002-01-29
HON,ALD,43851610,HONEYWELL INTL,2002-02-14,EPS,6,0.45,0.01,2002-03-31,0.45,2002-04-18
HON,ALD,43851610,HONEYWELL INTL,2002-03-14,EPS,6,0.45,0.01,2002-03-31,0.45,2002-04-18
HON,ALD,43851610,HONEYWELL INTL,2002-04-18,EPS,6,0.58,0.02,2002-06-30,0.55,2002-07-17
