costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,sic,fqtr,fyearq,rdq,atq,ceqq,cshoq,epspxq,ltq,niq,saleq,prclq
A,USD,STD,INDL,C,BA,2006-09-30,002285,BOEING CO,097023105,3721,3,2006,2006-10-25,61458.0000,11026.0000,760.5760,0.9000,50432.0000,694.0000,14739.0000,72.130000000000
A,USD,STD,INDL,C,BA,2007-12-31,002285,BOEING CO,097023105,3721,4,2007,2008-01-30,58986.0000,9004.0000,736.6810,1.3800,49982.0000,1033.0000,17477.0000,85.550000000000
A,USD,STD,INDL,C,BA,2008-03-31,002285,BOEING CO,097023105,3721,1,2008,2008-04-23,60360.0000,9066.0000,722.4130,1.6300,51294.0000,1211.0000,15990.0000,71.585000000000
A,USD,STD,INDL,C,BA,2008-06-30,002285,BOEING CO,097023105,3721,2,2008,2008-07-23,58510.0000,8594.0000,711.7290,1.1800,49916.0000,852.0000,16962.0000,65.550000000000
A,USD,STD,INDL,C,BA,2008-09-30,002285,BOEING CO,097023105,3721,3,2008,2008-10-22,56519.0000,8714.0000,705.9510,0.9500,47805.0000,695.0000,15293.0000,54.200000000000
A,USD,STD,INDL,C,BA,2008-12-31,002285,BOEING CO,097023105,3721,4,2008,2009-01-28,53779.0000,-1294.0000,698.1380,-0.1200,55073.0000,-86.0000,12664.0000,36.170000000000
A,USD,STD,INDL,C,BA,2009-03-31,002285,BOEING CO,097023105,3721,1,2009,2009-04-22,55340.0000,-662.0000,697.3020,0.8800,55849.0000,610.0000,16502.0000,29.050000000000
A,USD,STD,INDL,C,BA,2009-06-30,002285,BOEING CO,097023105,3721,2,2009,2009-07-22,57712.0000,180.0000,697.2880,1.4200,57378.0000,998.0000,17154.0000,34.210000000000
A,USD,STD,INDL,C,BA,2009-09-30,002285,BOEING CO,097023105,3721,3,2009,2009-10-21,58667.0000,-1028.0000,697.1610,-2.2200,59544.0000,-1564.0000,16688.0000,38.920000000000
A,USD,STD,INDL,C,BA,2009-12-31,002285,BOEING CO,097023105,3721,4,2009,2010-01-27,62053.0000,2128.0000,726.2910,1.7900,59828.0000,1268.0000,17937.0000,47.180000000000
A,USD,STD,INDL,C,BA,2010-03-31,002285,BOEING CO,097023105,3721,1,2010,2010-04-21,62970.0000,2942.0000,728.7650,0.7100,59931.0000,519.0000,15216.0000,54.800000000000
A,USD,STD,INDL,C,BA,2010-06-30,002285,BOEING CO,097023105,3721,2,2010,2010-07-28,63755.0000,3077.0000,731.1900,1.0700,60582.0000,787.0000,15573.0000,59.840000000000
A,USD,STD,INDL,C,BA,2010-09-30,002285,BOEING CO,097023105,3721,3,2010,2010-10-20,65222.0000,4454.0000,733.3900,1.1300,60670.0000,837.0000,16967.0000,59.480000000000
A,USD,STD,INDL,C,BA,2011-12-31,002285,BOEING CO,097023105,3721,4,2011,2012-01-25,79986.0000,3515.0000,744.7050,1.8500,76378.0000,1393.0000,19555.0000,56.900000000000
A,USD,STD,INDL,C,BA,2012-03-31,002285,BOEING CO,097023105,3721,1,2012,2012-04-25,80205.0000,5027.0000,748.7260,1.2300,75085.0000,923.0000,19383.0000,72.300000000000
A,USD,STD,INDL,C,BA,2012-06-30,002285,BOEING CO,097023105,3721,2,2012,2012-07-25,81595.0000,5804.0000,751.3480,1.2800,75703.0000,967.0000,20005.0000,66.820000000000
A,USD,STD,INDL,C,BA,2014-06-30,002285,BOEING CO,097023105,3721,2,2014,2014-07-23,92737.0000,14061.0000,721.3570,2.2600,78553.0000,1653.0000,22045.0000,121.920000000000
A,USD,STD,INDL,C,BA,2014-09-30,002285,BOEING CO,097023105,3721,3,2014,2014-10-22,92653.0000,14511.0000,713.8410,1.8800,78016.0000,1362.0000,23784.0000,117.870000000000
A,USD,STD,INDL,C,BA,2014-12-31,002285,BOEING CO,097023105,3721,4,2014,2015-01-28,99198.0000,8665.0000,706.7280,2.0500,90408.0000,1466.0000,24468.0000,116.320000000000
A,USD,STD,INDL,C,BA,2015-03-31,002285,BOEING CO,097023105,3721,1,2015,2015-04-22,97775.0000,7906.0000,694.0040,1.8900,89745.0000,1336.0000,22149.0000,126.180000000000
A,USD,STD,INDL,C,BA,2017-09-30,002285,BOEING CO,097023105,3721,3,2017,2017-10-25,91007.0000,1086.0000,597.3510,3.0300,89862.0000,1810.0000,24223.0000,197.750000000000
A,USD,STD,INDL,C,BA,2017-12-31,002285,BOEING CO,097023105,3721,4,2017,2018-01-31,92333.0000,355.0000,591.0390,5.5700,91921.0000,3320.0000,24770.0000,253.530100000000
A,USD,STD,INDL,C,BA,2018-03-31,002285,BOEING CO,097023105,3721,1,2018,2018-04-25,113549.0000,1222.0000,584.2220,4.1900,112251.0000,2477.0000,23382.0000,295.396000000000
A,USD,STD,INDL,C,BA,2018-06-30,002285,BOEING CO,097023105,3721,2,2018,2018-07-25,113195.0000,-1441.0000,575.8840,3.7700,114569.0000,2196.0000,24258.0000,311.880000000000
A,USD,STD,INDL,C,BA,2018-09-30,002285,BOEING CO,097023105,3721,3,2018,2018-10-24,114659.0000,-1289.0000,568.9990,4.1100,115868.0000,2363.0000,25146.0000,328.030000000000
A,USD,STD,INDL,C,BA,2020-12-31,002285,BOEING CO,097023105,3721,4,2020,2021-01-27,152136.0000,-18316.0000,582.3200,-14.6500,170211.0000,-8420.0000,15432.0000,141.580000000000
A,USD,STD,INDL,C,BA,2021-03-31,002285,BOEING CO,097023105,3721,1,2021,2021-04-28,150035.0000,-18058.0000,584.4550,-0.9200,167876.0000,-537.0000,15247.0000,191.850400000000
A,USD,STD,INDL,C,BA,2021-06-30,002285,BOEING CO,097023105,3721,2,2021,2021-07-28,148935.0000,-16682.0000,585.8760,1.0000,165420.0000,587.0000,16960.0000,219.070000000000
A,USD,STD,INDL,C,BA,2021-09-30,002285,BOEING CO,097023105,3721,3,2021,2021-10-27,146846.0000,-14440.0000,587.4720,-0.1900,161112.0000,-109.0000,15285.0000,204.800000000000
A,USD,STD,INDL,C,CAT,2003-12-31,002817,CATERPILLAR INC,149123101,3531,4,2003,2004-01-27,36465.0000,6078.0000,343.7620,1.0100,30387.0000,349.0000,6465.0000,68.900000000000
A,USD,STD,INDL,C,CAT,2004-03-31,002817,CATERPILLAR INC,149123101,3531,1,2004,2004-04-22,37858.0000,6334.0000,341.9020,1.2300,31524.0000,420.0000,6480.0000,72.510000000000
A,USD,STD,INDL,C,CAT,2004-06-30,002817,CATERPILLAR INC,149123101,3531,2,2004,2004-07-22,38718.0000,6610.0000,342.7320,1.6600,32108.0000,566.0000,7583.0000,72.010000000000
A,USD,STD,INDL,C,CAT,2004-09-30,002817,CATERPILLAR INC,149123101,3531,3,2004,2004-10-21,40394.0000,7021.0000,341.2360,1.4500,33373.0000,498.0000,7659.0000,68.500000000000
A,USD,STD,INDL,C,CAT,2008-06-30,002817,CATERPILLAR INC,149123101,3531,2,2008,2008-07-22,60453.0000,9470.0000,608.7160,1.8000,50983.0000,1106.0000,13624.0000,72.560000000000
A,USD,STD,INDL,C,CAT,2008-09-30,002817,CATERPILLAR INC,149123101,3531,3,2008,2008-10-21,64229.0000,9645.0000,603.2340,1.4300,54120.0000,868.0000,12981.0000,58.110000000000
A,USD,STD,INDL,C,CAT,2008-12-31,002817,CATERPILLAR INC,149123101,3531,4,2008,2009-01-26,67782.0000,6087.0000,601.5270,1.1000,61171.0000,661.0000,12923.0000,31.950000000000
A,USD,STD,INDL,C,CAT,2010-09-30,002817,CATERPILLAR INC,149123101,3531,3,2010,2010-10-21,61642.0000,9837.0000,634.7030,1.2500,51310.0000,792.0000,11134.0000,58.060000000000
A,USD,STD,INDL,C,CAT,2010-12-31,002817,CATERPILLAR INC,149123101,3531,4,2010,2011-01-27,64020.0000,10824.0000,638.8230,1.5200,52695.0000,968.0000,12807.0000,76.510000000000
A,USD,STD,INDL,C,CAT,2011-03-31,002817,CATERPILLAR INC,149123101,3531,1,2011,2011-04-29,66387.0000,12629.0000,644.4520,1.9100,53256.0000,1225.0000,12949.0000,92.300000000000
A,USD,STD,INDL,C,CAT,2013-09-30,002817,CATERPILLAR INC,149123101,3531,3,2013,2013-10-23,87272.0000,18110.0000,636.3560,1.4800,69095.0000,946.0000,13423.0000,81.350000000000
A,USD,STD,INDL,C,CAT,2013-12-31,002817,CATERPILLAR INC,149123101,3531,4,2013,2014-01-27,84896.0000,20811.0000,637.8220,1.5700,64018.0000,1003.0000,14402.0000,81.870000000000
A,USD,STD,INDL,C,CAT,2014-03-31,002817,CATERPILLAR INC,149123101,3531,1,2014,2014-04-24,84397.0000,20305.0000,624.2340,1.4700,64028.0000,922.0000,13241.0000,85.875000000000
A,USD,STD,INDL,C,CAT,2015-03-31,002817,CATERPILLAR INC,149123101,3531,1,2015,2015-04-23,82490.0000,16962.0000,603.6440,2.0600,65452.0000,1245.0000,12702.0000,78.190000000000
A,USD,STD,INDL,C,CAT,2015-06-30,002817,CATERPILLAR INC,149123101,3531,2,2015,2015-07-23,82242.0000,17092.0000,602.6330,1.3300,65081.0000,802.0000,12317.0000,79.390000000000
A,USD,STD,INDL,C,CAT,2015-09-30,002817,CATERPILLAR INC,149123101,3531,3,2015,2015-10-22,78969.0000,15896.0000,582.2340,0.9500,63001.0000,559.0000,10962.0000,62.990000000000
A,USD,STD,INDL,C,CAT,2015-12-31,002817,CATERPILLAR INC,149123101,3531,4,2015,2016-01-28,78497.0000,14809.0000,582.3220,-0.1600,63612.0000,-94.0000,11030.0000,63.100000000000
A,USD,STD,INDL,C,CAT,2013-06-30,002817,CATERPILLAR INC,149123101,3531,2,2013,2013-07-24,87375.0000,17621.0000,647.6150,1.4800,69697.0000,960.0000,14621.0000,79.490000000000
A,USD,STD,INDL,C,JPM,1999-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,1999,1999-10-20,371044.0000,21413.0000,823.2160,1.4200,348153.0000,1187.0000,8017.0000,72.562500000000
A,USD,STD,INDL,C,JPM,1999-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,1999,2000-01-19,406105.0000,22689.0000,827.1710,2.0500,381938.0000,1693.0000,9382.0000,65.812500000000
A,USD,STD,INDL,C,JPM,2000-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2000,2000-04-19,391484.0000,23045.0000,824.1660,1.5900,366961.0000,1988.0000,14795.0000,68.250000000000
A,USD,STD,INDL,C,JPM,2000-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2000,2000-07-19,396045.0000,24056.0000,1238.2250,0.8700,370611.0000,1633.0000,14463.0000,44.125000000000
A,USD,STD,INDL,C,JPM,2000-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2000,2000-10-18,425816.0000,28612.0000,1309.9830,0.7300,395826.0000,1398.0000,14722.0000,44.562500000000
A,USD,STD,INDL,C,JPM,2000-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2000,2001-01-17,715348.0000,40818.0000,1928.4900,0.3500,672460.0000,708.0000,14954.0000,32.375000000000
A,USD,STD,INDL,C,JPM,2001-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2001,2001-04-18,713624.0000,42004.0000,1984.2360,0.6100,669708.0000,1199.0000,15087.0000,37.580000000000
A,USD,STD,INDL,C,JPM,2006-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2006,2007-01-17,1351520.0000,115790.0000,3461.6840,1.1300,1235730.0000,4526.0000,26598.0000,45.510000000000
A,USD,STD,INDL,C,JPM,2007-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2007,2007-04-18,1408918.0000,117704.0000,3416.2920,1.3800,1291214.0000,4787.0000,29486.0000,45.910000000000
A,USD,STD,INDL,C,JPM,2007-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2007,2007-07-18,1458042.0000,119211.0000,3398.5420,1.2400,1338831.0000,4234.0000,30082.0000,47.700000000000
A,USD,STD,INDL,C,JPM,2007-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2007,2007-10-17,1479575.0000,119978.0000,3358.8110,1.0000,1359597.0000,3373.0000,28005.0000,42.160000000000
A,USD,STD,INDL,C,JPM,2010-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2010,2011-01-14,2117605.0000,168306.0000,3910.2940,1.1300,1941499.0000,4831.0000,29608.0000,36.210000000000
A,USD,STD,INDL,C,JPM,2011-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2011,2011-04-13,2198161.0000,172798.0000,3986.6250,1.2900,2017563.0000,5555.0000,28763.0000,42.645000000000
A,USD,STD,INDL,C,JPM,2011-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2011,2011-07-14,2246764.0000,175079.0000,3910.1960,1.2800,2063885.0000,5431.0000,30575.0000,39.240000000000
A,USD,STD,INDL,C,JPM,2011-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2011,2011-10-13,2289240.0000,174487.0000,3798.8810,1.0200,2106953.0000,4262.0000,27106.0000,28.530000000000
A,USD,STD,INDL,C,JPM,2015-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2015,2015-04-14,2577148.0000,214371.0000,3711.0870,1.4600,2341284.0000,5914.0000,25954.0000,54.270000000000
A,USD,STD,INDL,C,JPM,2015-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2015,2015-07-14,2449599.0000,216287.0000,3698.0670,1.5600,2208394.0000,6290.0000,25642.0000,59.650000000000
A,USD,STD,INDL,C,JPM,2015-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2015,2015-10-13,2417121.0000,219660.0000,3681.1300,1.7000,2171393.0000,6804.0000,24595.0000,50.070000000000
A,USD,STD,INDL,C,JPM,2015-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2015,2016-01-14,2351698.0000,221505.0000,3663.4750,1.3400,2104125.0000,5434.0000,24301.0000,58.530000000000
A,USD,STD,INDL,C,JPM,2018-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2018,2018-10-12,2615183.0000,231192.0000,3325.4110,2.3500,2356227.0000,8380.0000,33192.0000,102.200000000000
A,USD,STD,INDL,C,JPM,2018-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2018,2019-01-15,2622532.0000,230447.0000,3275.7660,1.9900,2366017.0000,7066.0000,32793.0000,91.110000000000
A,USD,STD,INDL,C,JPM,2019-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2019,2019-04-12,2737188.0000,232844.0000,3243.9730,2.6500,2477351.0000,9179.0000,36012.0000,95.940000000000
A,USD,STD,INDL,C,JPM,2019-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2019,2019-07-16,2727379.0000,236222.0000,3197.4850,2.8300,2464164.0000,9652.0000,35952.0000,102.120000000000
A,USD,STD,INDL,C,JPM,2019-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2019,2019-10-15,2764661.0000,235985.0000,3136.5000,2.6900,2500313.0000,9080.0000,36184.0000,104.340000000000
A,USD,STD,INDL,C,JPM,2022-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2022,2022-07-14,3841314.0000,253305.0000,2932.5720,2.7700,3555171.0000,8649.0000,34233.0000,110.930000000000
A,USD,STD,INDL,C,JPM,2022-09-30,002968,JPMORGAN CHASE & CO,46625H100,6020,3,2022,2022-10-14,3773884.0000,255180.0000,2933.2050,3.1300,3485866.0000,9737.0000,40809.0000,104.398000000000
A,USD,STD,INDL,C,JPM,2022-12-31,002968,JPMORGAN CHASE & CO,46625H100,6020,4,2022,2023-01-13,3665743.0000,264928.0000,2934.2580,3.5800,3373411.0000,11008.0000,47409.0000,101.280000000000
A,USD,STD,INDL,C,JPM,2023-03-31,002968,JPMORGAN CHASE & CO,46625H100,6020,1,2023,2023-04-14,3744305.0000,275678.0000,2922.2890,4.1100,3441223.0000,12622.0000,54642.0000,123.110000000000
A,USD,STD,INDL,C,JPM,2023-06-30,002968,JPMORGAN CHASE & CO,46625H100,6020,2,2023,2023-07-14,3868240.0000,285112.0000,2906.0850,4.7600,3555724.0000,14472.0000,58472.0000,126.220000000000
A,USD,STD,INDL,C,CVX,2000-09-30,002991,CHEVRON CORP,166764100,2911,3,2000,2000-10-24,41646.0000,18916.0000,641.8170,2.3600,22730.0000,1531.0000,11930.0000,76.875000000000
A,USD,STD,INDL,C,CVX,2000-12-31,002991,CHEVRON CORP,166764100,2911,4,2000,2001-01-24,41264.0000,19925.0000,641.0600,2.3200,21339.0000,1494.0000,12197.0000,78.187500000000
A,USD,STD,INDL,C,CVX,2001-03-31,002991,CHEVRON CORP,166764100,2911,1,2001,2001-04-25,42817.0000,21250.0000,641.4990,2.3000,21567.0000,2433.0000,27248.0000,78.437500000000
A,USD,STD,INDL,C,CVX,2001-06-30,002991,CHEVRON CORP,166764100,2911,2,2001,2001-07-24,44055.0000,22224.0000,642.4460,1.9900,21831.0000,2109.0000,27259.0000,84.590000000000
A,USD,STD,INDL,C,CVX,2001-09-30,002991,CHEVRON CORP,166764100,2911,3,2001,2001-10-25,44529.0000,23003.0000,642.4820,1.6600,21526.0000,1268.0000,23750.0000,78.600000000000
A,USD,STD,INDL,C,CVX,2004-12-31,002991,CHEVRON CORP,166764100,2911,4,2004,2005-01-28,93208.0000,45230.0000,2107.1200,1.6400,47806.0000,3440.0000,39462.0000,50.990000000000
A,USD,STD,INDL,C,CVX,2005-03-31,002991,CHEVRON CORP,166764100,2911,1,2005,2005-04-29,95803.0000,46592.0000,2098.2200,1.2800,49046.0000,2677.0000,38374.0000,50.400000000000
A,USD,STD,INDL,C,CVX,2005-06-30,002991,CHEVRON CORP,166764100,2911,2,2005,2005-07-29,99040.0000,48535.0000,2083.9650,1.7700,50352.0000,3684.0000,45103.0000,49.810000000000
A,USD,STD,INDL,C,CVX,2005-09-30,002991,CHEVRON CORP,166764100,2911,3,2005,2005-10-28,124809.0000,60187.0000,2244.9840,1.6500,64424.0000,3594.0000,51161.0000,56.110000000000
A,USD,STD,INDL,C,CVX,2008-09-30,002991,CHEVRON CORP,166764100,2911,3,2008,2008-10-31,165710.0000,86954.0000,2031.7910,3.8800,78545.0000,7893.0000,73615.0000,77.500000000000
A,USD,STD,INDL,C,CVX,2008-12-31,002991,CHEVRON CORP,166764100,2911,4,2008,2009-01-30,161165.0000,86648.0000,2004.2320,2.4500,74048.0000,4895.0000,41065.0000,55.500000000000
A,USD,STD,INDL,C,CVX,2009-03-31,002991,CHEVRON CORP,166764100,2911,1,2009,2009-05-01,159426.0000,87313.0000,2004.6720,0.9200,71610.0000,1837.0000,33077.0000,56.120000000000
A,USD,STD,INDL,C,CVX,2011-09-30,002991,CHEVRON CORP,166764100,2911,3,2011,2011-10-28,204099.0000,120891.0000,1991.4850,3.9400,82423.0000,7829.0000,59287.0000,87.300000000000
A,USD,STD,INDL,C,CVX,2011-12-31,002991,CHEVRON CORP,166764100,2911,4,2011,2012-01-27,209474.0000,121382.0000,1981.1670,2.6100,87293.0000,5123.0000,56314.0000,86.680000000000
A,USD,STD,INDL,C,CVX,2012-03-31,002991,CHEVRON CORP,166764100,2911,1,2012,2012-04-27,214890.0000,125507.0000,1973.1790,3.3000,88564.0000,6471.0000,57109.0000,102.080000000000
A,USD,STD,INDL,C,CVX,2013-12-31,002991,CHEVRON CORP,166764100,2911,4,2013,2014-01-31,253753.0000,149113.0000,1913.6030,2.6000,103326.0000,4930.0000,51822.0000,114.440000000000
A,USD,STD,INDL,C,CVX,2014-03-31,002991,CHEVRON CORP,166764100,2911,1,2014,2014-05-02,258238.0000,150661.0000,1903.6500,2.3800,106428.0000,4512.0000,49032.0000,109.270000000000
A,USD,STD,INDL,C,CVX,2014-06-30,002991,CHEVRON CORP,166764100,2911,2,2014,2014-08-01,262045.0000,153581.0000,1898.9320,3.0000,107298.0000,5665.0000,53463.0000,116.500000000000
A,USD,STD,INDL,C,CVX,2016-09-30,002991,CHEVRON CORP,166764100,2911,3,2016,2016-10-28,259863.0000,146800.0000,1887.7690,0.6800,111911.0000,1283.0000,27387.0000,97.525000000000
A,USD,STD,INDL,C,CVX,2016-12-31,002991,CHEVRON CORP,166764100,2911,4,2016,2017-01-27,260078.0000,145556.0000,1891.5070,0.2200,113356.0000,415.0000,28445.0000,99.610000000000
A,USD,STD,INDL,C,CVX,2017-03-31,002991,CHEVRON CORP,166764100,2911,1,2017,2017-04-28,259111.0000,146592.0000,1894.5570,1.4300,111321.0000,2682.0000,31524.0000,105.820000000000
A,USD,STD,INDL,C,CVX,2017-06-30,002991,CHEVRON CORP,166764100,2911,2,2017,2017-07-28,254599.0000,146203.0000,1895.0030,0.7700,107211.0000,1450.0000,32877.0000,102.550000000000
A,USD,STD,INDL,C,CVX,2017-09-30,002991,CHEVRON CORP,166764100,2911,3,2017,2017-10-27,255160.0000,146713.0000,1899.3740,1.0300,107249.0000,1952.0000,28577.0000,102.550000000000
A,USD,STD,INDL,C,CVX,2022-09-30,002991,CHEVRON CORP,166764100,2911,3,2022,2022-10-28,259735.0000,158680.0000,1933.6390,5.8100,100108.0000,11231.0000,63508.0000,132.540000000000
A,USD,STD,INDL,C,CVX,2022-12-31,002991,CHEVRON CORP,166764100,2911,4,2022,2023-01-27,257709.0000,159282.0000,1915.2170,3.3400,97467.0000,6353.0000,54523.0000,148.300000000000
A,USD,STD,INDL,C,CVX,2023-03-31,002991,CHEVRON CORP,166764100,2911,1,2023,2023-04-28,255886.0000,159449.0000,1894.2150,3.4800,95452.0000,6574.0000,48842.0000,149.910000000000
A,USD,STD,INDL,C,CVX,2023-06-30,002991,CHEVRON CORP,166764100,2911,2,2023,2023-07-28,251779.0000,158325.0000,1867.2450,3.2200,92481.0000,6010.0000,47216.0000,149.740000000000
A,USD,STD,INDL,C,KO,2001-06-30,003144,COCA-COLA CO,191216100,2086,2,2001,2001-07-18,22387.0000,10407.0000,2487.4900,0.4500,11980.0000,1118.0000,4653.0000,42.370000000000
A,USD,STD,INDL,C,CAT,2016-03-31,002817,CATERPILLAR INC,149123101,3531,1,2016,2016-04-22,78307.0000,15676.0000,583.8690,0.4600,62554.0000,271.0000,9461.0000,56.360000000000
A,USD,STD,INDL,C,CAT,2016-06-30,002817,CATERPILLAR INC,149123101,3531,2,2016,2016-07-26,78300.0000,15232.0000,584.2310,0.9400,62997.0000,550.0000,10342.0000,69.035000000000
A,USD,STD,INDL,C,CAT,2016-09-30,002817,CATERPILLAR INC,149123101,3531,3,2016,2016-10-25,76402.0000,15645.0000,585.0730,0.4800,60687.0000,283.0000,9160.0000,73.460000000000
A,USD,STD,INDL,C,CAT,2016-12-31,002817,CATERPILLAR INC,149123101,3531,4,2016,2017-01-26,74704.0000,13137.0000,586.4860,-2.0000,61491.0000,-1171.0000,9574.0000,80.330000000000
A,USD,STD,INDL,C,CAT,2017-03-31,002817,CATERPILLAR INC,149123101,3531,1,2017,2017-04-25,77549.0000,13588.0000,589.0910,0.3300,63889.0000,192.0000,9822.0000,90.340000000000
A,USD,STD,INDL,C,CAT,2017-06-30,002817,CATERPILLAR INC,149123101,3531,2,2017,2017-07-25,78510.0000,14009.0000,590.9730,1.3600,64431.0000,802.0000,11331.0000,91.000000000000
A,USD,STD,INDL,C,CAT,2017-09-30,002817,CATERPILLAR INC,149123101,3531,3,2017,2017-10-24,78560.0000,15627.0000,594.9340,1.7900,62863.0000,1059.0000,11413.0000,105.110000000000
A,USD,STD,INDL,C,CAT,2017-12-31,002817,CATERPILLAR INC,149123101,3531,4,2017,2018-01-25,76962.0000,13697.0000,597.6260,-2.1800,63196.0000,-1299.0000,12896.0000,123.950000000000
A,USD,STD,INDL,C,CAT,2019-03-31,002817,CATERPILLAR INC,149123101,3531,1,2019,2019-04-24,78726.0000,15437.0000,571.7020,3.2900,63248.0000,1881.0000,13466.0000,120.443400000000
A,USD,STD,INDL,C,CAT,2019-06-30,002817,CATERPILLAR INC,149123101,3531,2,2019,2019-07-24,79187.0000,14837.0000,562.5890,2.8500,64309.0000,1620.0000,14432.0000,118.740000000000
A,USD,STD,INDL,C,CAT,2019-09-30,002817,CATERPILLAR INC,149123101,3531,3,2019,2019-10-23,77993.0000,14952.0000,552.6580,2.6900,63000.0000,1494.0000,12758.0000,111.750000000000
A,USD,STD,INDL,C,CAT,2019-12-31,002817,CATERPILLAR INC,149123101,3531,4,2019,2020-01-31,78453.0000,14588.0000,550.0830,2.0000,63824.0000,1098.0000,13144.0000,117.250000000000
A,USD,STD,INDL,C,CAT,2021-03-31,002817,CATERPILLAR INC,149123101,3531,1,2021,2021-04-29,80729.0000,16573.0000,547.7640,2.8000,64112.0000,1530.0000,11887.0000,179.340100000000
A,USD,STD,INDL,C,CAT,2021-06-30,002817,CATERPILLAR INC,149123101,3531,2,2021,2021-07-30,81697.0000,16833.0000,547.4710,2.5800,64817.0000,1413.0000,12889.0000,205.500000000000
A,USD,STD,INDL,C,CAT,2021-09-30,002817,CATERPILLAR INC,149123101,3531,3,2021,2021-10-28,80784.0000,16665.0000,540.9420,2.6200,64089.0000,1426.0000,12397.0000,186.980000000000
A,USD,STD,INDL,C,CAT,2021-12-31,002817,CATERPILLAR INC,149123101,3531,4,2021,2022-01-28,82793.0000,16484.0000,535.8880,3.9400,66277.0000,2120.0000,13798.0000,187.720000000000
A,USD,STD,INDL,C,CAT,2023-03-31,002817,CATERPILLAR INC,149123101,3531,1,2023,2023-04-27,83649.0000,18149.0000,515.9200,3.7600,65479.0000,1943.0000,15862.0000,211.430000000000
A,USD,STD,INDL,C,CAT,2023-06-30,002817,CATERPILLAR INC,149123101,3531,2,2023,2023-08-01,85427.0000,18235.0000,510.1430,5.7000,67171.0000,2922.0000,17318.0000,204.040000000000
A,USD,STD,INDL,C,CAT,2023-09-30,002817,CATERPILLAR INC,149123101,3531,3,2023,2023-10-31,86791.0000,20489.0000,509.0850,5.4800,66284.0000,2794.0000,16810.0000,238.840000000000
